type,domain,name,path,line,extra
route,账户与租户管理,"get ""file_session/clear"" => ""login#clear_file_session"", :as => :clear_file_session",config/routes.rb,1007,
route,用户、身份与沟通,"get ""register"" => ""users#new""",config/routes.rb,1009,
route,用户、身份与沟通,"get ""register_from_website"" => ""users#new""",config/routes.rb,1010,
route,课程、班级与选课,"get ""enroll/:self_enrollment_code"" => ""self_enrollments#new"", :as => :enroll",config/routes.rb,1011,
route,用户、身份与沟通,"get ""services"" => ""users#services""",config/routes.rb,1012,
route,用户、身份与沟通,"get ""search/bookmarks"" => ""users#bookmark_search"", :as => :bookmark_search",config/routes.rb,1013,
route,作业、提交与评分,"get ""search/rubrics"" => ""search#rubrics""",config/routes.rb,1014,
route,课程、班级与选课,"get ""search/all_courses"" => ""search#all_courses""",config/routes.rb,1015,
route,用户、身份与沟通,"resources :users, except: [:destroy, :index] do",config/routes.rb,1016,
route,其他,"match ""masquerade"", via: [:get, :post]",config/routes.rb,1017,
route,内容、文件与模块,"resources :page_views, only: :index",config/routes.rb,1020,
route,内容、文件与模块,resources :folders,config/routes.rb,1021,
route,内容、文件与模块,resources :calendar_events,config/routes.rb,1023,
route,用户、身份与沟通,"get ""external_tools/:id"" => ""users#external_tool"", :as => :external_tool",config/routes.rb,1024,
route,作业、提交与评分,resources :rubrics,config/routes.rb,1025,
route,作业、提交与评分,resources :rubric_associations do,config/routes.rb,1026,
route,作业、提交与评分,"resources :rubric_assessments, path: :assessments",config/routes.rb,1027,
route,账户与租户管理,"resources :pseudonyms, except: :index",config/routes.rb,1030,
route,测验与题库,"resources :question_banks, only: :index",config/routes.rb,1031,
route,账户与租户管理,get :admin_merge,config/routes.rb,1032,
route,账户与租户管理,get :admin_split,config/routes.rb,1033,
route,用户、身份与沟通,get :user_for_merge,config/routes.rb,1034,
route,作业、提交与评分,get :grades,config/routes.rb,1035,
route,课程、班级与选课,get :manageable_courses,config/routes.rb,1036,
route,学习成果与能力,"get ""outcomes"" => ""outcomes#user_outcome_results""",config/routes.rb,1037,
route,用户、身份与沟通,"get ""teacher_activity/course/:course_id"" => ""users#teacher_activity"", :as => :course_teacher_activity",config/routes.rb,1038,
route,用户、身份与沟通,"get ""teacher_activity/student/:student_id"" => ""users#teacher_activity"", :as => :student_teacher_activity",config/routes.rb,1039,
route,其他,get :media_download,config/routes.rb,1040,
route,用户、身份与沟通,"resources :messages, only: %i[index create show] do",config/routes.rb,1041,
route,用户、身份与沟通,get :html_message,config/routes.rb,1042,
route,用户、身份与沟通,"resource :profile, controller: :profile, only: [:show, :update] do",config/routes.rb,1046,
route,账户与租户管理,"resources :pseudonyms, except: :index",config/routes.rb,1047,
route,其他,"resources :tokens, only: [] do",config/routes.rb,1048,
route,其他,post :activate,config/routes.rb,1050,
route,用户、身份与沟通,put :update_profile,config/routes.rb,1054,
route,其他,get :communication,config/routes.rb,1055,
route,其他,put :communication_update,config/routes.rb,1056,
route,分析、审计与运维,get :settings,config/routes.rb,1057,
route,其他,get :content_shares,config/routes.rb,1058,
route,用户、身份与沟通,get :observees,config/routes.rb,1059,
route,账户与租户管理,"get ""account_notifications"" => ""account_notifications#render_past_global_announcements""",config/routes.rb,1063,
route,用户、身份与沟通,"scope ""/profile"" do",config/routes.rb,1065,
route,用户、身份与沟通,"post ""toggle_disable_inbox"" => ""profile#toggle_disable_inbox""",config/routes.rb,1066,
route,用户、身份与沟通,"get ""profile_pictures"" => ""profile#profile_pics"", :as => :profile_pics",config/routes.rb,1067,
route,账户与租户管理,"get ""qr_mobile_login"" => ""profile#qr_mobile_login"", :as => :qr_mobile_login",config/routes.rb,1068,
route,用户、身份与沟通,"delete ""user_services/:id"" => ""users#delete_user_service"", :as => :profile_user_service",config/routes.rb,1069,
route,用户、身份与沟通,"post ""user_services"" => ""users#create_user_service"", :as => :profile_create_user_service",config/routes.rb,1070,
route,用户、身份与沟通,"get ""about/:id"" => ""profile#show"", :as => :user_profile",config/routes.rb,1073,
route,用户、身份与沟通,resources :communication_channels,config/routes.rb,1074,
route,用户、身份与沟通,"get """" => ""users#user_dashboard"", :as => ""dashboard""",config/routes.rb,1076,
route,用户、身份与沟通,"get ""dashboard-sidebar"" => ""users#dashboard_sidebar"", :as => :dashboard_sidebar",config/routes.rb,1077,
route,用户、身份与沟通,"post ""users/toggle_hide_dashcard_color_overlays"" => ""users#toggle_hide_dashcard_color_overlays""",config/routes.rb,1078,
route,其他,"get ""styleguide"" => ""info#styleguide""",config/routes.rb,1079,
route,账户与租户管理,"get ""accounts/:account_id/theme-preview"" => ""brand_configs#show""",config/routes.rb,1080,
route,用户、身份与沟通,"root to: ""users#user_dashboard"", as: ""root"", via: :get",config/routes.rb,1081,
route,用户、身份与沟通,"get ""dashboard"" => ""users#user_dashboard"", :as => :dashboard_redirect",config/routes.rb,1083,
route,其他,"resource :dashboard, only: [] do",config/routes.rb,1087,
route,内容、文件与模块,"resources :content_exports, path: :data_exports",config/routes.rb,1088,
route,其他,"scope ""/dashboard"" do",config/routes.rb,1091,
route,用户、身份与沟通,"get ""stream_items"" => ""users#dashboard_stream_items"", :as => :dashboard_stream_items",config/routes.rb,1092,
route,用户、身份与沟通,"get ""dashboard_cards"" => ""users#dashboard_cards"", :as => :dashboard_dashboard_cards",config/routes.rb,1093,
route,用户、身份与沟通,"put ""view"" => ""users#dashboard_view""",config/routes.rb,1094,
route,用户、身份与沟通,"delete ""account_notifications/:id"" => ""users#close_notification"", :as => :dashboard_close_notification",config/routes.rb,1095,
route,用户、身份与沟通,"get ""eportfolios"" => ""eportfolios#user_index"", :as => :dashboard_eportfolios",config/routes.rb,1096,
route,LTI、外部工具与集成,"post ""comment_session"" => ""services_api#start_kaltura_session"", :as => :dashboard_comment_session",config/routes.rb,1097,
route,用户、身份与沟通,"delete ""ignore_stream_item/:id"" => ""users#ignore_stream_item"", :as => :dashboard_ignore_stream_item",config/routes.rb,1098,
route,其他,"resources :plugins, only: %i[index show update]",config/routes.rb,1101,
route,内容、文件与模块,"get ""calendar"" => ""calendars#show""",config/routes.rb,1103,
route,内容、文件与模块,"get ""calendar2"" => ""calendars#show""",config/routes.rb,1104,
route,课程、班级与选课,"get ""course_sections/:course_section_id/calendar_events/:id"" => ""calendar_events#show"", :as => :course_section_calendar_event",config/routes.rb,1105,
route,内容、文件与模块,"get ""files"" => ""files#index""",config/routes.rb,1106,
route,内容、文件与模块,"get ""files/folder#{full_path_glob}"", controller: ""files"", action: ""react_files"", format: false, defaults: { format: ""html"" }",config/routes.rb,1107,
route,内容、文件与模块,"get ""files/search"", controller: ""files"", action: ""react_files"", format: false, defaults: { format: ""html"" }",config/routes.rb,1108,
route,内容、文件与模块,"get ""files/:id/public_url"" => ""files#public_url"", :as => :public_url",config/routes.rb,1109,
route,内容、文件与模块,"post ""files/pending"" => ""files#create_pending"", :as => :file_create_pending",config/routes.rb,1110,
route,作业、提交与评分,"resources :assignments, only: :index do",config/routes.rb,1111,
route,内容、文件与模块,"resources :files, only: [] do",config/routes.rb,1112,
route,内容、文件与模块,"post ""inline_view"" => ""files#show"", :inline => ""1""",config/routes.rb,1113,
route,讨论、公告与协作,"resources :appointment_groups, only: %i[index show edit]",config/routes.rb,1117,
route,SIS、导入导出与报表,"resources :errors, only: %i[show index create], path: :error_reports",config/routes.rb,1119,
route,其他,"get ""health_check"" => ""info#health_check""",config/routes.rb,1121,
route,SIS、导入导出与报表,"get ""health_prognosis"" => ""info#health_prognosis""",config/routes.rb,1122,
route,其他,"get ""readiness"" => ""info#readiness""",config/routes.rb,1124,
route,其他,"get ""internal/readiness"" => ""info#readiness""",config/routes.rb,1126,
route,其他,"get ""deep"" => ""info#deep""",config/routes.rb,1127,
route,其他,"get ""shard_info"" => ""info#shard_info""",config/routes.rb,1128,
route,其他,"get ""web-app-manifest/manifest.json"" => ""info#web_app_manifest""",config/routes.rb,1130,
route,其他,"get ""browserconfig.xml"", to: ""info#browserconfig"", defaults: { format: ""xml"" }",config/routes.rb,1132,
route,其他,"post ""object_snippet"" => ""context#object_snippet""",config/routes.rb,1134,
route,账户与租户管理,"get ""saml2"" => ""login/saml#metadata""",config/routes.rb,1135,
route,LTI、外部工具与集成,"get ""internal/services/jwks"" => ""security#jwks""",config/routes.rb,1136,
route,内容、文件与模块,"get ""xsd/:version.xsd"" => ""content_exports#xml_schema""",config/routes.rb,1139,
route,分析、审计与运维,"get ""/jobs"", to: ""jobs_v2#redirect"", as: ""jobs""",config/routes.rb,1141,
route,分析、审计与运维,"get ""/job_stats"", to: ""jobs_v2#job_stats"", as: ""job_stats""",config/routes.rb,1142,
route,分析、审计与运维,"resources :jobs_v1, controller: :jobs, only: [:index, :show] do",config/routes.rb,1144,
route,其他,"post ""batch_update""",config/routes.rb,1146,
route,分析、审计与运维,"resources :jobs_v2, only: [:index]",config/routes.rb,1150,
route,其他,"get ""equation_images/*id"" => ""equation_images#show"", :as => :equation_images, :id => /.+/",config/routes.rb,1152,
route,作业、提交与评分,"resources :assignments, only: [:index, :show] do",config/routes.rb,1160,
route,内容、文件与模块,"get ""files/:id/download"" => ""files#show"", :download => ""1""",config/routes.rb,1161,
route,内容、文件与模块,"resources :files, except: [:new] do",config/routes.rb,1164,
route,内容、文件与模块,"get ""download"" => ""files#show"", :download => ""1""",config/routes.rb,1165,
route,作业、提交与评分,resources :rubrics do,config/routes.rb,1168,
route,作业、提交与评分,"resources :rubric_assessments, path: :assessments",config/routes.rb,1169,
route,其他,"post ""selection_test"" => ""external_content#selection_test""",config/routes.rb,1172,
route,测验与题库,"scope ""/quizzes/quiz_submissions/:quiz_submission_id"", as: ""quiz_submission"" do",config/routes.rb,1174,
route,学习成果与能力,"get ""courses/:course_id/outcome_rollups"" => ""outcome_results#rollups"", :as => ""course_outcome_rollups""",config/routes.rb,1178,
route,账户与租户管理,"get ""terms_of_use"" => ""legal_information#terms_of_use"", :as => ""terms_of_use_redirect""",config/routes.rb,1180,
route,其他,"get ""privacy_policy"" => ""legal_information#privacy_policy"", :as => ""privacy_policy_redirect""",config/routes.rb,1181,
route,搜索、AI 与无障碍,scope(controller: :career) do,config/routes.rb,1183,
route,课程、班级与选课,"get ""career/courses/:course_id"", action: :show",config/routes.rb,1185,
route,课程、班级与选课,"get ""career/courses/:course_id/*path"", action: :show",config/routes.rb,1186,
route,账户与租户管理,"get ""career/accounts/:account_id"", action: :show",config/routes.rb,1187,
route,账户与租户管理,"get ""career/accounts/:account_id/*path"", action: :show",config/routes.rb,1188,
route,搜索、AI 与无障碍,"get ""career"", action: :show, as: :canvas_career",config/routes.rb,1189,
route,搜索、AI 与无障碍,"get ""career/*path"", action: :show, as: :canvas_career_path",config/routes.rb,1190,
route,搜索、AI 与无障碍,scope(controller: :career_experience) do,config/routes.rb,1193,
route,搜索、AI 与无障碍,"post ""career/switch_experience"", action: :switch_experience",config/routes.rb,1194,
route,搜索、AI 与无障碍,scope(controller: :smart_search) do,config/routes.rb,1197,
route,课程、班级与选课,"get ""courses/:course_id/search"", action: :show, as: :course_search",config/routes.rb,1198,
route,其他,scope(controller: :translation) do,config/routes.rb,1203,
route,课程、班级与选课,"post ""courses/:course_id/translate"", action: :translate, as: :translate",config/routes.rb,1204,
route,课程、班级与选课,"post ""courses/:course_id/translate/paragraph"", action: :translate_paragraph, as: :translate_paragraph",config/routes.rb,1205,
route,课程、班级与选课,"post ""courses/:course_id/translate/feedback"", action: :translation_feedback, as: :translation_feedback",config/routes.rb,1206,
route,LTI、外部工具与集成,"scope(controller: ""lti/asset_processor_launch"") do",config/routes.rb,1209,
route,LTI、外部工具与集成,"get ""asset_processors/:asset_processor_id/launch"", action: :launch_settings, as: :asset_processor_settings_launch",config/routes.rb,1210,
route,LTI、外部工具与集成,"get ""asset_processors/:asset_processor_id/reports/:report_id/launch"", action: :launch_report, as: :asset_report_launch",config/routes.rb,1211,
route,LTI、外部工具与集成,"scope(controller: ""lti/eula_launch"") do",config/routes.rb,1214,
route,LTI、外部工具与集成,"get ""#{context}s/:#{context}_id/external_tools/:context_external_tool_id/eula_launch"", action: :launch_eula, as: ""#{context}_tool_eula_launch""",config/routes.rb,1216,
route,课程、班级与选课,scope(controller: :courses) do,config/routes.rb,1226,
route,课程、班级与选课,"get ""courses"", action: :index, as: ""courses""",config/routes.rb,1227,
route,课程、班级与选课,"put ""courses/:id"", action: :update",config/routes.rb,1228,
route,课程、班级与选课,"get ""courses/:id"", action: :show, as: ""course""",config/routes.rb,1229,
route,课程、班级与选课,"delete ""courses/:id"", action: :destroy",config/routes.rb,1230,
route,账户与租户管理,"post ""accounts/:account_id/courses"", action: :create",config/routes.rb,1231,
route,课程、班级与选课,"get ""courses/:course_id/students"", action: :students",config/routes.rb,1232,
route,课程、班级与选课,"get ""courses/:course_id/settings"", action: :api_settings, as: ""course_settings""",config/routes.rb,1233,
route,课程、班级与选课,"put ""courses/:course_id/settings"", action: :update_settings",config/routes.rb,1234,
route,课程、班级与选课,"get ""courses/:course_id/recent_students"", action: :recent_students, as: ""course_recent_students""",config/routes.rb,1235,
route,用户、身份与沟通,"get ""courses/:course_id/users"", action: :users, as: ""course_users""",config/routes.rb,1236,
route,课程、班级与选课,"get ""courses/:course_id/collaborations"", controller: :collaborations, action: :api_index, as: ""course_collaborations_index""",config/routes.rb,1237,
route,课程、班级与选课,"delete ""courses/:course_id/collaborations/:id"", controller: :collaborations, action: :destroy",config/routes.rb,1238,
route,测验与题库,"put ""courses/:id/quizzes"", action: ""new_quizzes_selection_update"", as: ""course_new_quizzes_selection_update""",config/routes.rb,1239,
route,用户、身份与沟通,"post ""courses/:id/dismiss_migration_limitation_message"", action: ""dismiss_migration_limitation_msg"", as: ""course_dismiss_migration_limitation_msg""",config/routes.rb,1240,
route,用户、身份与沟通,"get ""courses/:course_id/search_users"", action: :users",config/routes.rb,1244,
route,用户、身份与沟通,"get ""courses/:course_id/users/:id"", action: :user, as: ""course_user""",config/routes.rb,1245,
route,用户、身份与沟通,"get ""courses/:course_id/users/:user_id/progress"", action: :user_progress",config/routes.rb,1246,
route,用户、身份与沟通,"get ""courses/:course_id/content_share_users"", action: :content_share_users, as: ""course_content_share_users""",config/routes.rb,1247,
route,课程、班级与选课,"get ""courses/:course_id/activity_stream"", action: :activity_stream, as: ""course_activity_stream""",config/routes.rb,1248,
route,课程、班级与选课,"get ""courses/:course_id/activity_stream/summary"", action: :activity_stream_summary, as: ""course_activity_stream_summary""",config/routes.rb,1249,
route,用户、身份与沟通,"get ""courses/:course_id/bulk_user_progress"", action: :bulk_user_progress, as: ""course_bulk_user_progress""",config/routes.rb,1250,
route,课程、班级与选课,"get ""courses/:course_id/todo"", action: :todo_items, as: ""course_todo_list_items""",config/routes.rb,1251,
route,课程、班级与选课,"post ""courses/:course_id/preview_html"", action: :preview_html",config/routes.rb,1252,
route,课程、班级与选课,"post ""courses/:course_id/course_copy"", controller: :content_imports, action: :copy_course_content",config/routes.rb,1253,
route,课程、班级与选课,"get ""courses/:course_id/course_copy/:id"", controller: :content_imports, action: :copy_course_status, as: :course_copy_status",config/routes.rb,1254,
route,课程、班级与选课,"post ""courses/:course_id/restore/:version_id"", action: :restore_version, as: ""course_restore_version""",config/routes.rb,1255,
route,课程、班级与选课,"get  ""courses/:course_id/files"", controller: :files, action: :api_index, as: ""course_files""",config/routes.rb,1256,
route,课程、班级与选课,"post ""courses/:course_id/files"", action: :create_file, as: ""course_create_file""",config/routes.rb,1257,
route,课程、班级与选课,"get ""courses/:course_id/folders"", controller: :folders, action: :list_all_folders, as: ""course_folders""",config/routes.rb,1258,
route,内容、文件与模块,"get ""courses/:course_id/folders_and_files"", controller: :folders, action: :list_all_folders_and_files, as: ""course_folders_and_files""",config/routes.rb,1259,
route,课程、班级与选课,"post ""courses/:course_id/folders"", controller: :folders, action: :create",config/routes.rb,1260,
route,课程、班级与选课,"get ""courses/:course_id/folders/by_path/*full_path"", controller: :folders, action: :resolve_path",config/routes.rb,1261,
route,课程、班级与选课,"get ""courses/:course_id/folders/by_path"", controller: :folders, action: :resolve_path",config/routes.rb,1262,
route,课程、班级与选课,"get ""courses/:course_id/folders/icon_maker"", controller: :folders, action: :icon_maker_folder",config/routes.rb,1263,
route,课程、班级与选课,"get ""courses/:course_id/folders/media"", controller: :folders, action: :media_folder",config/routes.rb,1264,
route,课程、班级与选课,"get ""courses/:course_id/folders/:id/duplicates"", controller: :folders, action: :duplicates",config/routes.rb,1265,
route,课程、班级与选课,"get ""courses/:course_id/folders/:id"", controller: :folders, action: :show, as: ""course_folder""",config/routes.rb,1266,
route,其他,"get ""media_objects"", controller: ""media_objects"", action: :index, as: :media_objects",config/routes.rb,1267,
route,课程、班级与选课,"get ""courses/:course_id/media_objects"", controller: ""media_objects"", action: :index, as: :course_media_objects",config/routes.rb,1268,
route,讨论、公告与协作,"get ""groups/:group_id/media_objects"", controller: ""media_objects"", action: :index, as: :group_media_objects",config/routes.rb,1269,
route,内容、文件与模块,"get ""media_attachments"", controller: ""media_objects"", action: :index, as: :media_attachments",config/routes.rb,1270,
route,课程、班级与选课,"get ""courses/:course_id/media_attachments"", controller: ""media_objects"", action: :index, as: :course_media_attachments",config/routes.rb,1271,
route,讨论、公告与协作,"get ""groups/:group_id/media_attachments"", controller: ""media_objects"", action: :index, as: :group_media_attachments",config/routes.rb,1272,
route,账户与租户管理,"put ""accounts/:account_id/courses"", action: :batch_update",config/routes.rb,1273,
route,课程、班级与选课,"post ""courses/:course_id/ping"", action: :ping, as: ""course_ping""",config/routes.rb,1274,
route,课程、班级与选课,"get ""courses/:course_id/link_validation"", action: :link_validation, as: ""course_link_validation""",config/routes.rb,1276,
route,课程、班级与选课,"post ""courses/:course_id/link_validation"", action: :start_link_validation",config/routes.rb,1277,
route,课程、班级与选课,"get ""courses/:course_id/youtube_migration/scan"", action: :youtube_migration_scan, as: ""course_youtube_migration_scan""",config/routes.rb,1279,
route,课程、班级与选课,"post ""courses/:course_id/youtube_migration/scan"", action: :start_youtube_migration_scan",config/routes.rb,1280,
route,课程、班级与选课,"put ""courses/:course_id/youtube_migration/scan/:scan_id"", action: :update_youtube_migration_scan",config/routes.rb,1281,
route,课程、班级与选课,"post ""courses/:course_id/youtube_migration/convert"", action: :start_youtube_migration_convert",config/routes.rb,1282,
route,课程、班级与选课,"get ""courses/:course_id/youtube_migration/conversion_status"", action: :youtube_migration_conversion_status",config/routes.rb,1283,
route,课程、班级与选课,"post ""courses/:course_id/reset_content"", action: :reset_content",config/routes.rb,1285,
route,用户、身份与沟通,"get  ""users/:user_id/courses"", action: :user_index, as: ""user_courses""",config/routes.rb,1286,
route,课程、班级与选课,"get ""courses/:course_id/effective_due_dates"", action: :effective_due_dates, as: ""course_effective_due_dates""",config/routes.rb,1287,
route,课程、班级与选课,"get ""courses/:course_id/permissions"", action: :permissions",config/routes.rb,1288,
route,课程、班级与选课,"get ""courses/:course_id/student_view_student"", action: :student_view_student",config/routes.rb,1290,
route,搜索、AI 与无障碍,scope(controller: :ai_experiences) do,config/routes.rb,1293,
route,课程、班级与选课,"get ""courses/:course_id/ai_experiences"", action: :index, as: ""course_ai_experiences""",config/routes.rb,1294,
route,课程、班级与选课,"post ""courses/:course_id/ai_experiences"", action: :create",config/routes.rb,1295,
route,课程、班级与选课,"get ""courses/:course_id/ai_experiences/new"", action: :new, as: ""new_course_ai_experience""",config/routes.rb,1296,
route,课程、班级与选课,"get ""courses/:course_id/ai_experiences/:id"", action: :show, as: ""course_ai_experience""",config/routes.rb,1297,
route,课程、班级与选课,"get ""courses/:course_id/ai_experiences/:id/edit"", action: :edit, as: ""course_ai_experience_edit""",config/routes.rb,1298,
route,课程、班级与选课,"put ""courses/:course_id/ai_experiences/:id"", action: :update",config/routes.rb,1299,
route,课程、班级与选课,"delete ""courses/:course_id/ai_experiences/:id"", action: :destroy, as: ""course_ai_experience_destroy""",config/routes.rb,1300,
route,用户、身份与沟通,"get ""courses/:course_id/ai_experiences/:id/ai_conversations"", action: :ai_conversations_index, as: ""course_ai_experience_ai_conversations""",config/routes.rb,1301,
route,用户、身份与沟通,"get ""courses/:course_id/ai_experiences/:id/ai_conversations/:conversation_id"", action: :ai_conversation_show, as: ""course_ai_experience_ai_conversation""",config/routes.rb,1302,
route,用户、身份与沟通,scope(controller: :ai_conversations) do,config/routes.rb,1305,
route,用户、身份与沟通,"get ""courses/:course_id/ai_experiences/:ai_experience_id/conversations"", action: :active_conversation, as: ""course_ai_experience_conversations""",config/routes.rb,1306,
route,用户、身份与沟通,"get ""courses/:course_id/ai_experiences/:ai_experience_id/conversations/:id"", action: :show, as: ""course_ai_experience_conversation""",config/routes.rb,1307,
route,用户、身份与沟通,"post ""courses/:course_id/ai_experiences/:ai_experience_id/conversations"", action: :create",config/routes.rb,1308,
route,用户、身份与沟通,"post ""courses/:course_id/ai_experiences/:ai_experience_id/conversations/:id/messages"", action: :post_message, as: ""course_ai_experience_conversation_messages""",config/routes.rb,1309,
route,用户、身份与沟通,"post ""courses/:course_id/ai_experiences/:ai_experience_id/conversations/:id/messages/:message_id/feedback"", action: :create_feedback, as: ""course_ai_experience_conversation_message_feedback""",config/routes.rb,1310,
route,用户、身份与沟通,"delete ""courses/:course_id/ai_experiences/:ai_experience_id/conversations/:id/messages/:message_id/feedback/:feedback_id"", action: :delete_feedback, as: ""course_ai_experience_conversation_message_feedback_delete""",config/routes.rb,1311,
route,用户、身份与沟通,"delete ""courses/:course_id/ai_experiences/:ai_experience_id/conversations/:id"", action: :destroy",config/routes.rb,1312,
route,用户、身份与沟通,"get ""courses/:course_id/ai_experiences/:ai_experience_id/conversations/:id/evaluation"", action: :evaluation, as: ""course_ai_experience_conversation_evaluation""",config/routes.rb,1313,
route,其他,scope(controller: :microfrontends_release_tag_override) do,config/routes.rb,1316,
route,其他,"get ""microfrontends/release_tag_override"", action: :create, as: :microfrontends_release_tag_override",config/routes.rb,1317,
route,其他,"delete ""microfrontends/release_tag_override"", action: :destroy",config/routes.rb,1318,
route,账户与租户管理,scope(controller: :account_calendars_api) do,config/routes.rb,1321,
route,账户与租户管理,"get ""account_calendars"", action: :index, as: :account_calendars",config/routes.rb,1322,
route,账户与租户管理,"get ""account_calendars/:account_id"", action: :show, as: :account_calendar",config/routes.rb,1323,
route,账户与租户管理,"put ""account_calendars/:account_id"", action: :update, as: :update_account_calendar",config/routes.rb,1324,
route,账户与租户管理,"put ""accounts/:account_id/account_calendars"", action: :bulk_update, as: :bulk_update_account_calendars",config/routes.rb,1325,
route,账户与租户管理,"get ""accounts/:account_id/account_calendars"", action: :all_calendars, as: :all_account_calendars",config/routes.rb,1326,
route,账户与租户管理,"get ""accounts/:account_id/visible_calendars_count"", action: :visible_calendars_count, as: :visible_calendars_count",config/routes.rb,1327,
route,内容、文件与模块,scope(controller: :discovery_pages_api) do,config/routes.rb,1330,
route,内容、文件与模块,"get ""discovery_pages"", action: :show",config/routes.rb,1331,
route,内容、文件与模块,"put ""discovery_pages"", action: :upsert, as: :discovery_pages",config/routes.rb,1332,
route,内容、文件与模块,"post ""discovery_pages/token"", action: :token, as: :discovery_pages_token",config/routes.rb,1333,
route,账户与租户管理,scope(controller: :account_notifications) do,config/routes.rb,1336,
route,账户与租户管理,"post ""accounts/:account_id/account_notifications"", action: :create, as: ""account_notification""",config/routes.rb,1337,
route,账户与租户管理,"put ""accounts/:account_id/account_notifications/:id"", action: :update, as: ""account_notification_update""",config/routes.rb,1338,
route,用户、身份与沟通,"get ""accounts/:account_id/account_notifications"", action: :user_index, as: ""user_account_notifications"" # to change the api docs",config/routes.rb,1339,
route,用户、身份与沟通,"get ""accounts/:account_id/users/:user_id/account_notifications"", action: :user_index_deprecated # for back compat",config/routes.rb,1340,
route,用户、身份与沟通,"get ""accounts/:account_id/account_notifications/:id"", action: :show, as: ""user_account_notification_show""",config/routes.rb,1341,
route,用户、身份与沟通,"get ""accounts/:account_id/users/:user_id/account_notifications/:id"", action: :show_deprecated",config/routes.rb,1342,
route,用户、身份与沟通,"delete ""accounts/:account_id/account_notifications/:id"", action: :user_close_notification, as: ""user_account_notification""",config/routes.rb,1343,
route,用户、身份与沟通,"delete ""accounts/:account_id/users/:user_id/account_notifications/:id"", action: :user_close_notification_deprecated",config/routes.rb,1344,
route,账户与租户管理,scope(controller: :brand_configs_api) do,config/routes.rb,1347,
route,其他,"get ""brand_variables"", action: :show",config/routes.rb,1348,
route,账户与租户管理,"get ""accounts/:account_id/brand_variables"", action: :show_context",config/routes.rb,1349,
route,课程、班级与选课,"get ""courses/:course_id/brand_variables"", action: :show_context",config/routes.rb,1350,
route,账户与租户管理,scope(controller: :accounts) do,config/routes.rb,1353,
route,分析、审计与运维,"get ""settings/environment"", action: :environment",config/routes.rb,1354,
route,课程、班级与选课,scope(controller: :tabs) do,config/routes.rb,1357,
route,账户与租户管理,"get ""accounts/:account_id/tabs"", action: :index, as: ""account_tabs""",config/routes.rb,1358,
route,课程、班级与选课,"get ""courses/:course_id/tabs"", action: :index, as: ""course_tabs""",config/routes.rb,1359,
route,课程、班级与选课,"get ""groups/:group_id/tabs"", action: :index, as: ""group_tabs""",config/routes.rb,1360,
route,用户、身份与沟通,"get ""users/:user_id/tabs"", action: :index, as: ""user_profile_tabs""",config/routes.rb,1361,
route,课程、班级与选课,"put ""courses/:course_id/tabs/:tab_id"", action: :update",config/routes.rb,1362,
route,作业、提交与评分,scope(controller: :gradebook_filters_api) do,config/routes.rb,1365,
route,作业、提交与评分,"get ""courses/:course_id/gradebook_filters"", action: :index",config/routes.rb,1366,
route,作业、提交与评分,"post ""courses/:course_id/gradebook_filters"", action: :create",config/routes.rb,1367,
route,作业、提交与评分,"get ""courses/:course_id/gradebook_filters/:id"", action: :show",config/routes.rb,1368,
route,作业、提交与评分,"put ""courses/:course_id/gradebook_filters/:id"", action: :update",config/routes.rb,1369,
route,作业、提交与评分,"delete ""courses/:course_id/gradebook_filters/:id"", action: :destroy",config/routes.rb,1370,
route,其他,scope(controller: :scopes_api) do,config/routes.rb,1373,
route,账户与租户管理,"get ""accounts/:account_id/scopes"", action: :index",config/routes.rb,1374,
route,课程、班级与选课,scope(controller: :sections) do,config/routes.rb,1377,
route,课程、班级与选课,"get ""courses/:course_id/sections"", action: :index, as: ""course_sections""",config/routes.rb,1378,
route,课程、班级与选课,"get ""courses/:course_id/sections/:id"", action: :show, as: ""course_section""",config/routes.rb,1379,
route,课程、班级与选课,"get ""sections/:id"", action: :show",config/routes.rb,1380,
route,用户、身份与沟通,"get ""sections/:id/users"", action: :users, as: ""section_users""",config/routes.rb,1381,
route,课程、班级与选课,"post ""courses/:course_id/sections"", action: :create",config/routes.rb,1382,
route,课程、班级与选课,"put ""sections/:id"", action: :update",config/routes.rb,1383,
route,课程、班级与选课,"delete ""sections/:id"", action: :destroy",config/routes.rb,1384,
route,课程、班级与选课,"post ""sections/:id/crosslist/:new_course_id"", action: :crosslist",config/routes.rb,1385,
route,课程、班级与选课,"delete ""sections/:id/crosslist"", action: :uncrosslist",config/routes.rb,1386,
route,课程、班级与选课,scope(controller: :enrollments_api) do,config/routes.rb,1389,
route,课程、班级与选课,"get  ""courses/:course_id/enrollments"", action: :index, as: ""course_enrollments""",config/routes.rb,1390,
route,课程、班级与选课,"get  ""sections/:section_id/enrollments"", action: :index, as: ""section_enrollments""",config/routes.rb,1391,
route,用户、身份与沟通,"get  ""users/:user_id/enrollments"", action: :index, as: ""user_enrollments""",config/routes.rb,1392,
route,用户、身份与沟通,"get  ""users/:user_id/temporary_enrollment_status"", action: :show_temporary_enrollment_status",config/routes.rb,1393,
route,课程、班级与选课,"get  ""temporary_enrollment_status"", action: :bulk_temporary_enrollment_status",config/routes.rb,1394,
