evidence_id,type,domain,component_or_name,claim,path,line,snippet_or_detail
MDL-E1170,code_reference,运行机制,context_course::instance,代码使用 context_course::instance 支撑访问控制/业务流程,public/course/changenumsections.php,90,"require_capability('moodle/course:movesections', context_course::instance($course->id));"
MDL-E1171,code_reference,运行机制,context_course::instance,代码使用 context_course::instance 支撑访问控制/业务流程,public/course/user.php,55,$coursecontext   = context_course::instance($course->id);
MDL-E1172,code_reference,运行机制,require_login,代码使用 require_login 支撑访问控制/业务流程,public/course/user.php,69,require_login();
MDL-E1173,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/user.php,71,"if (has_capability('moodle/user:viewuseractivitiesreport', $personalcontext) and !is_enrolled($coursecontext)) {"
MDL-E1174,code_reference,运行机制,require_login,代码使用 require_login 支撑访问控制/业务流程,public/course/user.php,75,require_login($course);
MDL-E1175,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/user.php,87,"$anyreport  = has_capability('moodle/user:viewuseractivitiesreport', $personalcontext);"
MDL-E1176,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/user.php,94,"if (has_capability('moodle/grade:viewall', $coursecontext)) {"
MDL-E1177,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/user.php,98,"} else if ($course->showgrades and $user->id == $USER->id and has_capability('moodle/grade:view', $coursecontext)) {"
MDL-E1178,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/user.php,102,"} else if ($course->showgrades and has_capability('moodle/grade:viewall', $personalcontext)) {"
MDL-E1179,code_reference,运行机制,require_capability,代码使用 require_capability 支撑访问控制/业务流程,public/course/user.php,114,"require_capability('moodle/user:viewuseractivitiesreport', $personalcontext);"
MDL-E1180,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/user.php,184,"'heading' => fullname($user, has_capability('moodle/site:viewfullnames', $PAGE->context)),"
MDL-E1181,code_reference,运行机制,require_capability,代码使用 require_capability 支撑访问控制/业务流程,public/course/user.php,202,"require_capability('gradereport/' . $CFG->grade_profilereport . ':view', $coursecontext);"
MDL-E1182,code_reference,运行机制,require_login,代码使用 require_login 支撑访问控制/业务流程,public/course/reset.php,46,"require_login($course, preventredirect: true); // This redirects here if a reset is in progress. Don't keep redirecting."
MDL-E1183,code_reference,运行机制,require_capability,代码使用 require_capability 支撑访问控制/业务流程,public/course/reset.php,47,"require_capability('moodle/course:reset', context_course::instance($course->id));"
MDL-E1184,code_reference,运行机制,context_course::instance,代码使用 context_course::instance 支撑访问控制/业务流程,public/course/reset.php,47,"require_capability('moodle/course:reset', context_course::instance($course->id));"
MDL-E1185,code_reference,运行机制,context_course::instance,代码使用 context_course::instance 支撑访问控制/业务流程,public/course/section.php,82,"$context = context_course::instance($course->id, MUST_EXIST);"
MDL-E1186,code_reference,运行机制,require_login,代码使用 require_login 支撑访问控制/业务流程,public/course/section.php,84,require_login($course);
MDL-E1187,code_reference,运行机制,get_fast_modinfo,代码使用 get_fast_modinfo 支撑访问控制/业务流程,public/course/section.php,91,$modinfo = get_fast_modinfo($course);
MDL-E1188,code_reference,运行机制,require_capability,代码使用 require_capability 支撑访问控制/业务流程,public/course/section.php,108,"require_capability('moodle/course:viewhiddensections', $context);"
MDL-E1189,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/section.php,193,"if (core_communication\api::is_available() && has_capability('moodle/course:update', $context)) {"
MDL-E1190,code_reference,运行机制,completion_info,代码使用 completion_info 支撑访问控制/业务流程,public/course/section.php,240,$completion = new completion_info($course);
MDL-E1191,code_reference,运行机制,context_system::instance,代码使用 context_system::instance 支撑访问控制/业务流程,public/course/search.php,67,$PAGE->set_context(context_system::instance());
MDL-E1192,code_reference,运行机制,require_login,代码使用 require_login 支撑访问控制/业务流程,public/course/search.php,72,require_login();
MDL-E1193,code_reference,运行机制,context_system::instance,代码使用 context_system::instance 支撑访问控制/业务流程,public/course/management.php,51,$systemcontext = $context = context_system::instance();
MDL-E1194,code_reference,运行机制,require_login,代码使用 require_login 支撑访问控制/业务流程,public/course/management.php,114,require_login();
MDL-E1195,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/management.php,116,"if (!core_course_category::has_capability_on_any(array('moodle/category:manage', 'moodle/course:create'))) {"
MDL-E1196,code_reference,运行机制,context_course::instance,代码使用 context_course::instance 支撑访问控制/业务流程,public/course/edit_form.php,37,$coursecontext = context_course::instance($course->id);
MDL-E1197,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/edit_form.php,65,"if (!empty($course->id) and !has_capability('moodle/course:changefullname', $coursecontext)) {"
MDL-E1198,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/edit_form.php,75,"if (!empty($course->id) and !has_capability('moodle/course:changeshortname', $coursecontext)) {"
MDL-E1199,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/edit_form.php,82,"if (has_capability('moodle/course:create', $categorycontext)) {"
MDL-E1200,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/edit_form.php,94,"if (has_capability('moodle/course:changecategory', $coursecontext)) {"
MDL-E1201,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/edit_form.php,119,"if (!has_capability('moodle/course:visibility', $coursecontext)) {"
MDL-E1202,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/edit_form.php,144,"if ((!empty($course->id) && !has_capability('moodle/course:configuredownloadcontent', $coursecontext)) ||"
MDL-E1203,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/edit_form.php,198,"if (!empty($course->id) and !has_capability('moodle/course:changeidnumber', $coursecontext)) {"
MDL-E1204,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/edit_form.php,218,"if (!empty($course->id) and !has_capability('moodle/course:changesummary', $coursecontext)) {"
MDL-E1205,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/edit_form.php,289,"|| (!empty($course->id) && has_capability('moodle/course:setforcedlanguage', $coursecontext))) {"
MDL-E1206,code_reference,运行机制,completion_info,代码使用 completion_info 支撑访问控制/业务流程,public/course/edit_form.php,372,if (completion_info::is_enabled_for_site()) {
MDL-E1207,code_reference,运行机制,has_capability,代码使用 has_capability 支撑访问控制/业务流程,public/course/edit_form.php,412,"|| (!empty($course->id) && has_capability('moodle/course:tag', $coursecontext)))) {"
MDL-E1208,code_reference,运行机制,require_login,代码使用 require_login 支撑访问控制/业务流程,public/course/mod.php,76,require_login();
MDL-E1209,code_reference,运行机制,get_fast_modinfo,代码使用 get_fast_modinfo 支撑访问控制/业务流程,public/course/mod.php,88,$sectioninfo = get_fast_modinfo($id)->get_section_info($section);
MDL-E1210,code_reference,运行机制,require_login,代码使用 require_login 支撑访问控制/业务流程,public/course/mod.php,137,"require_login($course, false, $cm);"
MDL-E1211,code_reference,运行机制,context_course::instance,代码使用 context_course::instance 支撑访问控制/业务流程,public/course/mod.php,138,$coursecontext = context_course::instance($course->id);
MDL-E1212,code_reference,运行机制,require_login,代码使用 require_login 支撑访问控制/业务流程,public/course/mod.php,155,"require_login($course, false, $cm);"
MDL-E1213,code_reference,运行机制,require_capability,代码使用 require_capability 支撑访问控制/业务流程,public/course/mod.php,157,"require_capability('moodle/course:manageactivities', $modcontext);"
MDL-E1214,code_reference,运行机制,require_login,代码使用 require_login 支撑访问控制/业务流程,public/course/mod.php,212,"require_login($course, false, $cm);"
MDL-E1215,code_reference,运行机制,context_course::instance,代码使用 context_course::instance 支撑访问控制/业务流程,public/course/mod.php,213,$coursecontext = context_course::instance($course->id);
MDL-E1216,code_reference,运行机制,require_capability,代码使用 require_capability 支撑访问控制/业务流程,public/course/mod.php,215,"require_capability('moodle/course:manageactivities', $modcontext);"
MDL-E1217,code_reference,运行机制,require_login,代码使用 require_login 支撑访问控制/业务流程,public/course/mod.php,264,"require_login($course, false, $cm);"
MDL-E1218,code_reference,运行机制,context_course::instance,代码使用 context_course::instance 支撑访问控制/业务流程,public/course/mod.php,265,$coursecontext = context_course::instance($course->id);
MDL-E1219,code_reference,运行机制,require_capability,代码使用 require_capability 支撑访问控制/业务流程,public/course/mod.php,267,"require_capability('moodle/course:manageactivities', $modcontext);"
