table,domain,path,line
mail_obj_data_seq,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,12956
mail_options,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,12971
mail_saved,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,12996
mail_seq,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,13020
mail_template,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,13034
mail_tpl_ctx,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,13055
mail_tree,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,13083
object_data,用户、对象与权限,components/ILIAS/Scorm2004/data/mysql_schema.sql,119
object_data_del,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,14122
object_data_seq,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,14140
object_description,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,14155
object_reference,用户、对象与权限,components/ILIAS/Scorm2004/data/mysql_schema.sql,120
object_reference_seq,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,14265
object_reference_ws,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,14280
object_reference_ws_seq,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,14298
object_translation,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,14312
rbac_fa,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,16260
rbac_log,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,16306
rbac_log_seq,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,16327
rbac_operations,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,16341
rbac_operations_seq,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,16484
rbac_pa,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,16499
rbac_ta,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,16537
rbac_templates,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,17434
rbac_ua,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,19569
role_data,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,19861
settings,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,20651
settings_deactivated_s,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,21318
tree,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,23315
tree_workspace,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,23413
usr_account_codes,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24541
usr_account_codes_seq,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24560
usr_change_email_token,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24574
usr_cron_mail_reminder,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24592
usr_data,用户、对象与权限,components/ILIAS/Scorm2004/data/mysql_schema.sql,126
usr_data_multi,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24680
usr_data_multi_seq,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24698
usr_ext_profile_page,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24712
usr_ext_profile_page_seq,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24729
usr_form_settings,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24743
usr_portf_acl,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24759
usr_portfolio,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24776
usr_portfolio_page,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24796
usr_portfolio_page_seq,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24814
usr_pref,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24828
usr_pwassist,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24873
usr_search,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24891
usr_sess_istorage,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24915
usr_session,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24932
usr_session_stats,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24957
usr_session_stats_raw,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,24982
usr_starting_point,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,25002
usr_starting_point_seq,用户、对象与权限,components/ILIAS/setup_/sql/ilias3.sql,25023
