type,domain,feature_or_name,path_or_url,file,line,permission
frontend_api,评审评分,业务操作,/competition/review/result/${id}/revoke,old-code-admin/src/api/review/result.js,37,
frontend_api,评审评分,业务操作,/competition/review/result/records,old-code-admin/src/api/review/result.js,45,
frontend_api,评审评分,查询/查看,/competition/review/result/record/${recordId}/details,old-code-admin/src/api/review/result.js,53,
frontend_api,其他,查询/查看,/competition/review/round/list,old-code-admin/src/api/review/round.js,5,
frontend_api,其他,业务操作,/competition/review/round/${id},old-code-admin/src/api/review/round.js,13,
frontend_api,其他,业务操作,/competition/review/round,old-code-admin/src/api/review/round.js,20,
frontend_api,其他,业务操作,/competition/review/round/${id},old-code-admin/src/api/review/round.js,28,
frontend_api,其他,业务操作,/competition/review/round/${id},old-code-admin/src/api/review/round.js,36,
frontend_api,其他,业务操作,/competition/review/round/${roundId}/bind-rule,old-code-admin/src/api/review/round.js,43,
frontend_api,其他,查询/查看,/competition/review/rule/list,old-code-admin/src/api/review/rule.js,5,
frontend_api,其他,业务操作,/competition/review/rule/${id},old-code-admin/src/api/review/rule.js,13,
frontend_api,其他,业务操作,/competition/review/rule,old-code-admin/src/api/review/rule.js,20,
frontend_api,其他,业务操作,/competition/review/rule/${id},old-code-admin/src/api/review/rule.js,28,
frontend_api,其他,业务操作,/competition/review/rule/${id},old-code-admin/src/api/review/rule.js,36,
frontend_api,其他,业务操作,/competition/review/rule/${id}/validate,old-code-admin/src/api/review/rule.js,43,
frontend_api,其他,业务操作,/competition/review/rule/${id}/enable,old-code-admin/src/api/review/rule.js,50,
frontend_api,其他,业务操作,/competition/review/rule/${id}/disable,old-code-admin/src/api/review/rule.js,57,
frontend_api,其他,业务操作,/competition/review/rule/${id}/copy,old-code-admin/src/api/review/rule.js,64,
frontend_api,评审任务,业务操作,/competition/review/secretary/session/${sessionId},old-code-admin/src/api/review/secretary.js,5,
frontend_api,评审任务,业务操作,/competition/review/secretary/session/${sessionId}/objects,old-code-admin/src/api/review/secretary.js,12,
frontend_api,评审任务,业务操作,/competition/review/secretary/session/${sessionId}/current-object,old-code-admin/src/api/review/secretary.js,19,
frontend_api,评审任务,业务操作,/competition/review/secretary/session/${sessionId}/next-object,old-code-admin/src/api/review/secretary.js,27,
frontend_api,评审任务,修改/状态变更,/competition/review/secretary/session-object/${sessionObjectId}/status,old-code-admin/src/api/review/secretary.js,34,
frontend_api,其他,查询/查看,/competition/review/session/list,old-code-admin/src/api/review/session.js,5,
frontend_api,其他,业务操作,/competition/review/session/${id},old-code-admin/src/api/review/session.js,13,
frontend_api,其他,业务操作,/competition/review/session,old-code-admin/src/api/review/session.js,20,
frontend_api,其他,业务操作,/competition/review/session/${id},old-code-admin/src/api/review/session.js,28,
frontend_api,其他,业务操作,/competition/review/session/${id},old-code-admin/src/api/review/session.js,36,
frontend_api,其他,业务操作,/competition/review/session/${sessionId}/current-object,old-code-admin/src/api/review/session.js,43,
frontend_api,其他,业务操作,/competition/review/session/${sessionId}/current-object,old-code-admin/src/api/review/session.js,50,
frontend_api,其他,业务操作,/competition/review/session/object,old-code-admin/src/api/review/session.js,58,
frontend_api,其他,业务操作,/competition/review/session/object/${id},old-code-admin/src/api/review/session.js,66,
frontend_api,其他,业务操作,/competition/review/session/object/${id},old-code-admin/src/api/review/session.js,74,
frontend_api,其他,查询/查看,/competition/review/session/object/list,old-code-admin/src/api/review/session.js,81,
frontend_api,现场 operation_log,查询/查看,/competition/review/session/event-log/list,old-code-admin/src/api/review/session.js,89,
frontend_api,评审材料,查询/查看,/competition/review/submission/my-list,old-code-admin/src/api/review/submission.js,5,
frontend_api,评审材料,业务操作,/competition/review/submission/${objectId},old-code-admin/src/api/review/submission.js,13,
frontend_api,评审材料,业务操作,/competition/review/submission/${objectId}/draft,old-code-admin/src/api/review/submission.js,20,
frontend_api,评审材料,业务操作,/competition/review/submission/${objectId}/material,old-code-admin/src/api/review/submission.js,28,
frontend_api,评审材料,业务操作,/competition/review/submission/${objectId}/materials,old-code-admin/src/api/review/submission.js,36,
frontend_api,评审材料,业务操作,/competition/review/submission/material/${materialId},old-code-admin/src/api/review/submission.js,43,
frontend_api,评审材料,业务操作,/competition/review/submission/${objectId}/submit,old-code-admin/src/api/review/submission.js,50,
frontend_api,评审材料,业务操作,/competition/review/submission/${objectId}/withdraw-request,old-code-admin/src/api/review/submission.js,57,
frontend_api,评审材料,业务操作,/competition/review/submission/${objectId}/withdraw-approve,old-code-admin/src/api/review/submission.js,65,
frontend_api,评审材料,业务操作,/competition/review/submission/${objectId}/withdraw-reject,old-code-admin/src/api/review/submission.js,73,
frontend_api,评审材料,业务操作,/competition/review/submission/${objectId}/result,old-code-admin/src/api/review/submission.js,81,
frontend_api,系统用户与权限,查询/查看,/system/auditlog/list,old-code-admin/src/api/system/auditlog.js,6,
frontend_api,系统用户与权限,业务操作,/system/auditlog/,old-code-admin/src/api/system/auditlog.js,15,
frontend_api,系统用户与权限,业务操作,/system/auditlog/audit,old-code-admin/src/api/system/auditlog.js,23,
frontend_api,系统用户与权限,业务操作,/system/auditlog/ignore,old-code-admin/src/api/system/auditlog.js,32,
frontend_api,系统用户与权限,业务操作,/system/auditlog/,old-code-admin/src/api/system/auditlog.js,41,
frontend_api,系统用户与权限,业务操作,/system/auditlog/clean,old-code-admin/src/api/system/auditlog.js,49,
frontend_api,系统用户与权限,导出,/system/auditlog/export,old-code-admin/src/api/system/auditlog.js,57,
frontend_api,系统用户与权限,业务操作,/system/auditlog/statistics/byType,old-code-admin/src/api/system/auditlog.js,66,
frontend_api,系统用户与权限,业务操作,/system/auditlog/statistics/byRiskLevel,old-code-admin/src/api/system/auditlog.js,74,
frontend_api,系统用户与权限,业务操作,/system/auditlog/statistics/abnormalBehavior,old-code-admin/src/api/system/auditlog.js,82,
frontend_api,系统用户与权限,查询/查看,/system/config/list,old-code-admin/src/api/system/config.js,6,
frontend_api,系统用户与权限,业务操作,/system/config/,old-code-admin/src/api/system/config.js,15,
frontend_api,系统用户与权限,业务操作,/system/config/configKey/,old-code-admin/src/api/system/config.js,23,
frontend_api,系统用户与权限,业务操作,/system/config,old-code-admin/src/api/system/config.js,31,
frontend_api,系统用户与权限,业务操作,/system/config,old-code-admin/src/api/system/config.js,40,
frontend_api,系统用户与权限,业务操作,/system/config/,old-code-admin/src/api/system/config.js,49,
frontend_api,系统用户与权限,业务操作,/system/config/refreshCache,old-code-admin/src/api/system/config.js,57,
frontend_api,系统用户与权限,查询/查看,/competition/competitionWorks/list,old-code-admin/src/api/system/config.js,66,
frontend_api,系统用户与权限,业务操作,/competition/competitionWorks/${worksId} ,old-code-admin/src/api/system/config.js,74,
frontend_api,系统用户与权限,修改/状态变更,/competition/competitionWorks/updateCompetitionWorks,old-code-admin/src/api/system/config.js,83,
frontend_api,系统用户与权限,新增/创建、查询/查看,/competition/competitionWorkLink/saveCompetitionWorkLinkInfo,old-code-admin/src/api/system/config.js,91,
frontend_api,系统用户与权限,查询/查看,/competition/competitionWorks/getSpecialistList,old-code-admin/src/api/system/config.js,99,
frontend_api,系统用户与权限,修改/状态变更,/competition/competitionWorks/updateCompetitionWorksScore,old-code-admin/src/api/system/config.js,108,
frontend_api,系统用户与权限,查询/查看,/competition/competitionWorks/getLinkCompetitionWorksInfo/${worksId} ,old-code-admin/src/api/system/config.js,117,
frontend_api,系统用户与权限,查询/查看,/competition/competitionWorkLink/list,old-code-admin/src/api/system/config.js,126,
frontend_api,系统用户与权限,修改/状态变更、查询/查看,/competition/competitionWorkLink/updateCompetitionWorkLinkInfo,old-code-admin/src/api/system/config.js,135,
frontend_api,系统用户与权限,查询/查看,/system/org/list,old-code-admin/src/api/system/dept.js,6,
frontend_api,系统用户与权限,查询/查看,/system/org/lists,old-code-admin/src/api/system/dept.js,14,
frontend_api,系统用户与权限,查询/查看,/system/org/list/exclude/,old-code-admin/src/api/system/dept.js,23,
frontend_api,系统用户与权限,查询/查看,/system/org/getOrgDetail/,old-code-admin/src/api/system/dept.js,31,
frontend_api,系统用户与权限,新增/创建、查询/查看,/system/org/saveOrgInfo,old-code-admin/src/api/system/dept.js,39,
frontend_api,系统用户与权限,修改/状态变更、查询/查看,/system/org/updateOrgInfo,old-code-admin/src/api/system/dept.js,48,
frontend_api,系统用户与权限,删除/作废,/system/org/remove/,old-code-admin/src/api/system/dept.js,57,
frontend_api,系统用户与权限,查询/查看,/system/org/getList,old-code-admin/src/api/system/dept.js,65,
frontend_api,系统用户与权限,查询/查看,/system/dict/data/list,old-code-admin/src/api/system/dict/data.js,6,
frontend_api,系统用户与权限,业务操作,/system/dict/data/,old-code-admin/src/api/system/dict/data.js,15,
frontend_api,系统用户与权限,业务操作,/system/dict/data/type/,old-code-admin/src/api/system/dict/data.js,23,
frontend_api,系统用户与权限,业务操作,/system/dict/data,old-code-admin/src/api/system/dict/data.js,31,
frontend_api,系统用户与权限,业务操作,/system/dict/data,old-code-admin/src/api/system/dict/data.js,40,
frontend_api,系统用户与权限,业务操作,/system/dict/data/,old-code-admin/src/api/system/dict/data.js,49,
frontend_api,系统用户与权限,查询/查看,/system/dict/type/list,old-code-admin/src/api/system/dict/type.js,6,
frontend_api,系统用户与权限,业务操作,/system/dict/type/,old-code-admin/src/api/system/dict/type.js,15,
frontend_api,系统用户与权限,业务操作,/system/dict/type,old-code-admin/src/api/system/dict/type.js,23,
frontend_api,系统用户与权限,业务操作,/system/dict/type,old-code-admin/src/api/system/dict/type.js,32,
frontend_api,系统用户与权限,业务操作,/system/dict/type/,old-code-admin/src/api/system/dict/type.js,41,
frontend_api,系统用户与权限,业务操作,/system/dict/type/refreshCache,old-code-admin/src/api/system/dict/type.js,49,
frontend_api,系统用户与权限,查询/查看,/system/dict/type/optionselect,old-code-admin/src/api/system/dict/type.js,57,
frontend_api,系统用户与权限,查询/查看,/system/errorlog/list,old-code-admin/src/api/system/errorlog.js,6,
frontend_api,系统用户与权限,业务操作,/system/errorlog/,old-code-admin/src/api/system/errorlog.js,15,
frontend_api,系统用户与权限,业务操作,/system/errorlog/handle,old-code-admin/src/api/system/errorlog.js,23,
frontend_api,系统用户与权限,业务操作,/system/errorlog/ignore,old-code-admin/src/api/system/errorlog.js,32,
frontend_api,系统用户与权限,业务操作,/system/errorlog/,old-code-admin/src/api/system/errorlog.js,41,
frontend_api,系统用户与权限,业务操作,/system/errorlog/clean,old-code-admin/src/api/system/errorlog.js,49,
frontend_api,系统用户与权限,导出,/system/errorlog/export,old-code-admin/src/api/system/errorlog.js,57,
frontend_api,系统用户与权限,查询/查看,/system/logininfor/list,old-code-admin/src/api/system/logininfor.js,6,
frontend_api,系统用户与权限,查询/查看,/system/logininfor/,old-code-admin/src/api/system/logininfor.js,15,
frontend_api,系统用户与权限,查询/查看,/system/logininfor/unlock/,old-code-admin/src/api/system/logininfor.js,23,
frontend_api,系统用户与权限,查询/查看,/system/logininfor/clean,old-code-admin/src/api/system/logininfor.js,30,
frontend_api,系统用户与权限,查询/查看,/system/discipline/list,old-code-admin/src/api/system/major.js,6,
frontend_api,系统用户与权限,业务操作,/system/discipline/,old-code-admin/src/api/system/major.js,15,
frontend_api,系统用户与权限,业务操作,/system/discipline,old-code-admin/src/api/system/major.js,23,
frontend_api,系统用户与权限,业务操作,/system/discipline,old-code-admin/src/api/system/major.js,32,
frontend_api,系统用户与权限,业务操作,/system/discipline/,old-code-admin/src/api/system/major.js,41,
frontend_api,系统用户与权限,查询/查看,/system/menu/list,old-code-admin/src/api/system/menu.js,6,
frontend_api,系统用户与权限,业务操作,/system/menu/,old-code-admin/src/api/system/menu.js,15,
frontend_api,系统用户与权限,查询/查看,/system/menu/treeselect,old-code-admin/src/api/system/menu.js,23,
frontend_api,系统用户与权限,查询/查看,/system/menu/treeselectNoPc,old-code-admin/src/api/system/menu.js,32,
frontend_api,系统用户与权限,查询/查看,/system/menu/roleMenuTreeselect/,old-code-admin/src/api/system/menu.js,41,
frontend_api,系统用户与权限,查询/查看,/system/menu/roleMenuATreeSelect/,old-code-admin/src/api/system/menu.js,49,
frontend_api,系统用户与权限,业务操作,/system/menu,old-code-admin/src/api/system/menu.js,57,
frontend_api,系统用户与权限,业务操作,/system/menu,old-code-admin/src/api/system/menu.js,66,
frontend_api,系统用户与权限,业务操作,/system/menu/,old-code-admin/src/api/system/menu.js,75,
frontend_api,系统用户与权限,查询/查看,/system/menu/pcTreeselect,old-code-admin/src/api/system/menu.js,83,
frontend_api,系统用户与权限,查询/查看,/system/notice/list,old-code-admin/src/api/system/notice.js,6,
frontend_api,系统用户与权限,业务操作,/system/notice/,old-code-admin/src/api/system/notice.js,15,
frontend_api,系统用户与权限,业务操作,/system/notice,old-code-admin/src/api/system/notice.js,23,
frontend_api,系统用户与权限,业务操作,/system/notice,old-code-admin/src/api/system/notice.js,32,
frontend_api,系统用户与权限,业务操作,/system/notice/,old-code-admin/src/api/system/notice.js,41,
frontend_api,系统用户与权限,查询/查看,/system/operlog/list,old-code-admin/src/api/system/operlog.js,6,
frontend_api,系统用户与权限,业务操作,/system/operlog/,old-code-admin/src/api/system/operlog.js,15,
frontend_api,系统用户与权限,业务操作,/system/operlog/clean,old-code-admin/src/api/system/operlog.js,23,
frontend_api,系统用户与权限,查询/查看,/system/post/list,old-code-admin/src/api/system/post.js,6,
frontend_api,系统用户与权限,业务操作,/system/post/,old-code-admin/src/api/system/post.js,15,
frontend_api,系统用户与权限,业务操作,/system/post,old-code-admin/src/api/system/post.js,23,
frontend_api,系统用户与权限,业务操作,/system/post,old-code-admin/src/api/system/post.js,32,
frontend_api,系统用户与权限,业务操作,/system/post/,old-code-admin/src/api/system/post.js,41,
frontend_api,系统用户与权限,查询/查看,/system/discipline/pc/list,old-code-admin/src/api/system/post.js,49,
frontend_api,系统用户与权限,查询/查看,/system/audit/list,old-code-admin/src/api/system/process.js,6,
frontend_api,系统用户与权限,业务操作,/system/audit,old-code-admin/src/api/system/process.js,15,
frontend_api,系统用户与权限,业务操作,/system/audit/,old-code-admin/src/api/system/process.js,23,
frontend_api,系统用户与权限,查询/查看,/system/task/getUser/,old-code-admin/src/api/system/process.js,30,
frontend_api,系统用户与权限,业务操作,/system/audit,old-code-admin/src/api/system/process.js,37,
frontend_api,系统用户与权限,业务操作,/system/audit/enableOrDeactivate,old-code-admin/src/api/system/process.js,46,
frontend_api,系统用户与权限,业务操作,/system/audit/,old-code-admin/src/api/system/process.js,54,
frontend_api,流程审批,查询/查看,/system/task/list,old-code-admin/src/api/system/process.js,61,
frontend_api,流程审批,业务操作,/system/task/finish,old-code-admin/src/api/system/process.js,69,
frontend_api,流程审批,业务操作,/system/task/${params},old-code-admin/src/api/system/process.js,78,
frontend_api,流程审批,业务操作,/system/task/audit,old-code-admin/src/api/system/process.js,85,
frontend_api,流程审批,业务操作,/system/task/videoAudit,old-code-admin/src/api/system/process.js,93,
frontend_api,系统用户与权限,业务操作,/system/audit/copy/${auditId},old-code-admin/src/api/system/process.js,101,
frontend_api,系统用户与权限,查询/查看,/system/user/getUserList/${orgId}/${roleId},old-code-admin/src/api/system/process.js,109,
frontend_api,系统用户与权限,查询/查看,/system/identityInfo/list,old-code-admin/src/api/system/process.js,117,
frontend_api,系统用户与权限,查询/查看,/system/identityInfo/getIdentityInfoDetail/${authId} ,old-code-admin/src/api/system/process.js,126,
frontend_api,系统用户与权限,查询/查看,/system/school/pc/list,old-code-admin/src/api/system/process.js,134,
frontend_api,系统用户与权限,查询/查看,/system/personalCenter/pc/getTeachers,old-code-admin/src/api/system/process.js,143,
frontend_api,流程审批,业务操作,/system/task/pic/,old-code-admin/src/api/system/process.js,151,
frontend_api,流程审批,业务操作,/system/task/audits,old-code-admin/src/api/system/process.js,158,
frontend_api,系统用户与权限,查询/查看,/system/role/list,old-code-admin/src/api/system/role.js,6,
frontend_api,系统用户与权限,业务操作,/system/role/,old-code-admin/src/api/system/role.js,15,
frontend_api,系统用户与权限,业务操作,/system/role,old-code-admin/src/api/system/role.js,23,
frontend_api,系统用户与权限,业务操作,/system/role,old-code-admin/src/api/system/role.js,32,
frontend_api,系统用户与权限,业务操作,/system/role/dataScope,old-code-admin/src/api/system/role.js,41,
frontend_api,系统用户与权限,修改/状态变更,/system/role/changeStatus,old-code-admin/src/api/system/role.js,54,
frontend_api,系统用户与权限,业务操作,/system/role/,old-code-admin/src/api/system/role.js,63,
frontend_api,系统用户与权限,查询/查看,/system/role/authUser/allocatedList,old-code-admin/src/api/system/role.js,71,
frontend_api,系统用户与权限,查询/查看,/system/role/authUser/unallocatedList,old-code-admin/src/api/system/role.js,80,
frontend_api,系统用户与权限,业务操作,/system/role/authUser/cancel,old-code-admin/src/api/system/role.js,89,
frontend_api,系统用户与权限,业务操作,/system/role/authUser/cancelAll,old-code-admin/src/api/system/role.js,98,
frontend_api,系统用户与权限,查询/查看,/system/role/authUser/selectAll,old-code-admin/src/api/system/role.js,107,
frontend_api,系统用户与权限,业务操作,/system/role/deptTree/,old-code-admin/src/api/system/role.js,116,
frontend_api,系统用户与权限,查询/查看,/system/school/list,old-code-admin/src/api/system/school.js,6,
frontend_api,系统用户与权限,业务操作,/system/school/,old-code-admin/src/api/system/school.js,15,
frontend_api,系统用户与权限,业务操作,/system/school,old-code-admin/src/api/system/school.js,23,
frontend_api,系统用户与权限,业务操作,/system/school,old-code-admin/src/api/system/school.js,32,
frontend_api,系统用户与权限,业务操作,/system/school/,old-code-admin/src/api/system/school.js,41,
frontend_api,系统用户与权限,查询/查看,/system/suggBack/list,old-code-admin/src/api/system/suggback.js,6,
frontend_api,系统用户与权限,业务操作,/system/suggBack/,old-code-admin/src/api/system/suggback.js,15,
frontend_api,系统用户与权限,业务操作,/system/suggBack,old-code-admin/src/api/system/suggback.js,23,
frontend_api,系统用户与权限,业务操作,/system/suggBack,old-code-admin/src/api/system/suggback.js,32,
frontend_api,系统用户与权限,业务操作,/system/suggBack/,old-code-admin/src/api/system/suggback.js,41,
frontend_api,系统用户与权限,业务操作,/system/suggBack/reply,old-code-admin/src/api/system/suggback.js,49,
frontend_api,系统用户与权限,业务操作,/system/suggBack/transfer,old-code-admin/src/api/system/suggback.js,58,
frontend_api,系统用户与权限,修改/状态变更,/system/suggBack/changeStatus,old-code-admin/src/api/system/suggback.js,67,
frontend_api,系统用户与权限,查询/查看,/system/user/userList,old-code-admin/src/api/system/user.js,7,
frontend_api,系统用户与权限,业务操作,/system/user/,old-code-admin/src/api/system/user.js,16,
frontend_api,系统用户与权限,业务操作,/system/user,old-code-admin/src/api/system/user.js,24,
frontend_api,系统用户与权限,业务操作,/system/user,old-code-admin/src/api/system/user.js,33,
frontend_api,系统用户与权限,业务操作,/system/user/,old-code-admin/src/api/system/user.js,42,
frontend_api,系统用户与权限,业务操作,/system/user/resetPwd,old-code-admin/src/api/system/user.js,54,
frontend_api,系统用户与权限,修改/状态变更,/system/user/changeStatus,old-code-admin/src/api/system/user.js,67,
frontend_api,系统用户与权限,业务操作,/system/user/profile,old-code-admin/src/api/system/user.js,76,
frontend_api,系统用户与权限,业务操作,/system/user/profile,old-code-admin/src/api/system/user.js,84,
frontend_api,系统用户与权限,修改/状态变更,/system/user/profile/updatePwd,old-code-admin/src/api/system/user.js,97,
frontend_api,系统用户与权限,业务操作,/system/user/profile/avatar,old-code-admin/src/api/system/user.js,106,
frontend_api,系统用户与权限,业务操作,/system/user/authRole/,old-code-admin/src/api/system/user.js,116,
frontend_api,系统用户与权限,业务操作,/system/user/authRole,old-code-admin/src/api/system/user.js,124,
frontend_api,系统用户与权限,业务操作,/system/user/deptTree,old-code-admin/src/api/system/user.js,133,
frontend_api,系统用户与权限,查询/查看,/system/user/selectAllDeptTreeList,old-code-admin/src/api/system/user.js,140,
frontend_api,系统用户与权限,业务操作,/system/user/deptTree,old-code-admin/src/api/system/user.js,148,
frontend_api,系统用户与权限,查询/查看,/system/user/getUserList,old-code-admin/src/api/system/user.js,156,
frontend_api,系统用户与权限,查询/查看,/system/wechatIntegration/list,old-code-admin/src/api/system/wechatIntegration.js,6,
frontend_api,系统用户与权限,业务操作,/system/wechatIntegration/,old-code-admin/src/api/system/wechatIntegration.js,15,
frontend_api,系统用户与权限,业务操作,/system/wechatIntegration,old-code-admin/src/api/system/wechatIntegration.js,23,
frontend_api,系统用户与权限,业务操作,/system/wechatIntegration,old-code-admin/src/api/system/wechatIntegration.js,32,
frontend_api,系统用户与权限,业务操作,/system/wechatIntegration/,old-code-admin/src/api/system/wechatIntegration.js,41,
frontend_api,系统用户与权限,业务操作,/system/wechatIntegration/reset,old-code-admin/src/api/system/wechatIntegration.js,49,
frontend_api,其他,查询/查看,/code/gen/list,old-code-admin/src/api/tool/gen.js,6,
frontend_api,其他,查询/查看,/code/gen/db/list,old-code-admin/src/api/tool/gen.js,14,
frontend_api,其他,业务操作,/code/gen/,old-code-admin/src/api/tool/gen.js,23,
frontend_api,其他,业务操作,/code/gen,old-code-admin/src/api/tool/gen.js,31,
frontend_api,导入中间表,导入,/code/gen/importTable,old-code-admin/src/api/tool/gen.js,40,
frontend_api,其他,业务操作,/code/gen/preview/,old-code-admin/src/api/tool/gen.js,49,
frontend_api,其他,业务操作,/code/gen/,old-code-admin/src/api/tool/gen.js,57,
frontend_api,其他,业务操作,/code/gen/genCode/,old-code-admin/src/api/tool/gen.js,65,
frontend_api,其他,业务操作,/code/gen/synchDb/,old-code-admin/src/api/tool/gen.js,73,
frontend_api,其他,新增/创建,/code/gen/createTable,old-code-admin/src/api/tool/gen.js,81,
frontend_api,其他,查询/查看,/competition/publicity/list,old-code-admin/src/api/tournament/awardPublicity.js,8,
frontend_api,其他,业务操作,/competition/publicity/${id},old-code-admin/src/api/tournament/awardPublicity.js,17,
frontend_api,导入中间表,导入,/competition/publicity/importData,old-code-admin/src/api/tournament/awardPublicity.js,25,
frontend_api,其他,业务操作,/competition/publicity,old-code-admin/src/api/tournament/awardPublicity.js,35,
frontend_api,其他,查询/查看,/competition/publicity/tipInfo,old-code-admin/src/api/tournament/awardPublicity.js,44,
frontend_api,其他,查询/查看,/competition/details/awardDetailsList,old-code-admin/src/api/tournament/awardPublicity.js,53,
frontend_api,其他,业务操作,/competition/publicity/${ids},old-code-admin/src/api/tournament/awardPublicity.js,62,
frontend_api,其他,修改/状态变更、查询/查看,/competition/details/editAwardDetails,old-code-admin/src/api/tournament/awardPublicity.js,70,
frontend_api,其他,导出、查询/查看,/competition/details/export,old-code-admin/src/api/tournament/awardPublicity.js,79,
frontend_api,其他,删除/作废、查询/查看,/competition/details/remove/${id},old-code-admin/src/api/tournament/awardPublicity.js,88,
frontend_api,赛事主数据,查询/查看,/competition/competitionManager/list,old-code-admin/src/api/tournament/competition.js,6,
frontend_api,赛事主数据,查询/查看,/competition/competitionManager/getCompetitionDetailInfoById,old-code-admin/src/api/tournament/competition.js,15,
frontend_api,赛事主数据,查询/查看,/competition/competitionManager/queryNowCompetitionStageConfig,old-code-admin/src/api/tournament/competition.js,23,
frontend_api,赛事主数据,新增/创建、查询/查看,/competition/competitionManager/saveCompetitionInfo,old-code-admin/src/api/tournament/competition.js,32,
frontend_api,赛事主数据,修改/状态变更、查询/查看,/competition/competitionManager/updateCompetitionInfo,old-code-admin/src/api/tournament/competition.js,41,
frontend_api,赛事主数据,删除/作废、查询/查看,/competition/competitionManager/removeCompetitionMainInfo,old-code-admin/src/api/tournament/competition.js,50,
frontend_api,赛事主数据,修改/状态变更、查询/查看,/competition/competitionManager/updateCompetitionInfoStatus,old-code-admin/src/api/tournament/competition.js,58,
frontend_api,系统用户与权限,新增/创建、查询/查看,/competition/userGradeInfo/saveUserGradeCompetitionStageConfig,old-code-admin/src/api/tournament/competition.js,67,
frontend_api,系统用户与权限,新增/创建、查询/查看,/competition/userGradeInfo/createAdvanceUserGradeInfo,old-code-admin/src/api/tournament/competition.js,76,
frontend_api,系统用户与权限,新增/创建、查询/查看,/competition/userGradeInfo/saveAdvanceUserGradeInfo,old-code-admin/src/api/tournament/competition.js,85,
frontend_api,赛事主数据,查询/查看,/competition/competitionTrackInfo/list,old-code-admin/src/api/tournament/competition.js,94,
frontend_api,赛事主数据,查询/查看,/competition/competitionTrackConfig/getCompetitionTrackConfigInfo/${id},old-code-admin/src/api/tournament/competition.js,103,
frontend_api,赛事主数据,新增/创建、查询/查看,/competition/competitionTrackInfo/saveCompetitionTrackInfo,old-code-admin/src/api/tournament/competition.js,111,
frontend_api,赛事主数据,新增/创建,/competition/competitionTrackConfig/saveCompetitionTrackRuleConfig,old-code-admin/src/api/tournament/competition.js,120,
frontend_api,赛事主数据,删除/作废,/competition/competitionTrackConfig/removeCompetitionTrackConfig/${id},old-code-admin/src/api/tournament/competition.js,129,
frontend_api,赛事主数据,删除/作废、查询/查看,/competition/competitionTrackInfo/removeCompetitionTrack/${id},old-code-admin/src/api/tournament/competition.js,137,
frontend_api,赛事主数据,查询/查看,/competition/competitionManager/pullDownList,old-code-admin/src/api/tournament/competition.js,145,
frontend_api,赛事主数据,查询/查看,/competition/checkPackage/getList,old-code-admin/src/api/tournament/competition.js,154,
frontend_api,赛事主数据,查询/查看,/competition/competitionOperationConfig/operationConfigList/${competitionSeriesId},old-code-admin/src/api/tournament/competition.js,163,
frontend_api,赛事主数据,新增/创建,/competition/competitionOperationConfig/saveCompetitionOperationConfig,old-code-admin/src/api/tournament/competition.js,171,
frontend_api,赛事主数据,修改/状态变更,/competition/competitionOperationConfig/updateCompetitionOperationConfig,old-code-admin/src/api/tournament/competition.js,179,
frontend_api,扫码/小程序,查询/查看,/wxApp/wxSignInInfo/list,old-code-admin/src/api/tournament/competition.js,188,
frontend_api,扫码/小程序,导出、查询/查看,/wxApp/wxSignInInfo/export,old-code-admin/src/api/tournament/competition.js,197,
frontend_api,其他,查询/查看,/competition/competitionWorks/list,old-code-admin/src/api/tournament/prize.js,8,
frontend_api,其他,查询/查看,/competition/competitionAwardsConfig/list,old-code-admin/src/api/tournament/prize.js,17,
frontend_api,其他,新增/创建,/competition/competitionAwardsConfig/addCompetitionAwardsConfig,old-code-admin/src/api/tournament/prize.js,25,
frontend_api,其他,修改/状态变更,/competition/competitionAwardsConfig/updateCompetitionAwardsConfig,old-code-admin/src/api/tournament/prize.js,33,
frontend_api,其他,查询/查看,/competition/promotedInfo/list,old-code-admin/src/api/tournament/promote.js,7,
frontend_api,其他,查询/查看,/competition/promotedInfo/getDetailInfo/${promotedId},old-code-admin/src/api/tournament/promote.js,16,
frontend_api,导入中间表,导入、查询/查看,/competition/promotedApplyInfo/import,old-code-admin/src/api/tournament/promote.js,24,
frontend_api,其他,修改/状态变更、查询/查看,/competition/promotedInfo/editCompetitionPromotedInfo,old-code-admin/src/api/tournament/promote.js,34,
frontend_api,报名与团队,查询/查看,/competition/promotedApplyInfo/list,old-code-admin/src/api/tournament/promote.js,43,
frontend_api,其他,删除/作废、查询/查看,/competition/promotedInfo/remove/${promotedId},old-code-admin/src/api/tournament/promote.js,52,
frontend_api,报名与团队,查询/查看,/competition/promotedApplyInfo,old-code-admin/src/api/tournament/promote.js,60,
frontend_api,报名与团队,导出、查询/查看,/competition/promotedApplyInfo/export,old-code-admin/src/api/tournament/promote.js,69,
frontend_api,报名与团队,查询/查看,/competition/promotedApplyInfo/${competitionSeriesId}/${teamCodes},old-code-admin/src/api/tournament/promote.js,78,
frontend_api,系统用户与权限,查询/查看,/system/reviewTaskInfo/list,old-code-admin/src/api/tournament/reviewManage.js,8,
frontend_api,系统用户与权限,查询/查看,/system/school/selectAllProvince,old-code-admin/src/api/tournament/reviewManage.js,18,
frontend_api,系统用户与权限,查询/查看,/system/reviewTaskAllotGroup/list,old-code-admin/src/api/tournament/reviewManage.js,26,
